Time,Alt,Angle,qw,qx,qy,qz,High X,High Y,High Z
76970,11,85.43,0.78,0.09,0.16,0.60,-176.41,-176.85,-177.85
76988,11,85.07,0.79,0.07,0.16,0.59,-172.97,-172.97,-176.63
77002,11,161.82,0.22,-0.06,0.15,0.96,-179.84,-181.06,-181.06
77016,11,161.25,0.22,-0.07,0.15,0.96,-176.19,-176.63,-177.85
77030,11,159.94,0.23,-0.09,0.13,0.96,-170.87,-169.65,-173.75
77043,15,159.41,0.23,-0.10,0.12,0.96,-170.54,-170.09,-172.86
77055,15,159.13,0.23,-0.11,0.12,0.96,-177.52,-179.29,-179.07
77078,15,158.73,0.21,-0.13,0.10,0.96,-51.24,-105.74,-136.86
77107,15,158.45,0.18,-0.16,0.10,0.97,-13.47,-82.26,-122.91
77138,15,158.90,0.13,-0.18,0.10,0.97,5.58,-67.64,-114.71
77169,15,159.54,0.09,-0.18,0.09,0.98,14.11,-60.77,-110.28
77197,15,159.95,0.06,-0.18,0.09,0.98,27.62,-44.60,-95.33
77229,15,159.05,0.00,-0.17,0.08,0.98,26.62,-44.38,-94.89
77257,15,157.02,-0.04,-0.16,0.08,0.98,26.18,-47.70,-98.21
77289,15,154.11,-0.09,-0.15,0.06,0.98,24.41,-48.92,-100.65
77319,15,151.52,-0.14,-0.12,0.04,0.98,24.85,-49.92,-102.20
77346,15,149.26,-0.17,-0.10,0.02,0.98,34.04,-37.84,-89.68
77379,15,146.01,-0.21,-0.08,-0.01,0.97,31.72,-41.39,-92.45
77407,15,138.92,-0.26,-0.11,-0.03,0.96,29.83,-44.16,-94.44
77439,13,129.01,-0.32,-0.19,-0.05,0.93,26.73,-46.93,-98.76
77470,13,120.82,-0.36,-0.26,-0.10,0.89,27.06,-48.70,-100.87
77497,13,119.96,-0.37,-0.26,-0.15,0.88,35.81,-37.29,-89.24
77529,13,123.55,-0.37,-0.19,-0.20,0.88,31.83,-40.61,-91.67
77556,13,125.78,-0.37,-0.16,-0.25,0.88,30.28,-42.94,-95.66
77590,13,126.63,-0.36,-0.19,-0.29,0.87,27.73,-46.48,-97.88
77647,13,129.12,-0.34,-0.20,-0.35,0.85,9.56,-60.99,-108.29
77679,13,129.21,-0.33,-0.20,-0.38,0.84,20.86,-50.58,-99.65
77707,13,128.88,-0.33,-0.22,-0.41,0.82,23.85,-49.14,-100.87
77738,13,128.16,-0.30,-0.30,-0.43,0.80,24.85,-49.92,-100.87
77768,13,126.22,-0.26,-0.37,-0.46,0.77,26.40,-47.81,-99.87
77797,13,120.15,-0.19,-0.48,-0.48,0.71,32.71,-38.62,-91.67
77828,14,107.77,-0.10,-0.62,-0.49,0.61,31.83,-40.06,-91.67
77857,14,100.97,-0.05,-0.68,-0.49,0.55,28.62,-44.93,-95.88
77888,14,95.87,-0.01,-0.71,-0.48,0.51,27.62,-46.48,-98.32
77901,14,94.25,0.00,-0.72,-0.48,0.49,45.01,-30.42,-84.70
77932,14,89.05,0.03,-0.76,-0.47,0.45,-73.73,-93.45,-122.47
77946,14,85.02,0.04,-0.78,-0.46,0.42,-109.73,-115.71,-132.66
77959,14,83.16,0.05,-0.79,-0.46,0.40,-132.21,-134.43,-145.39
77973,14,81.32,0.06,-0.80,-0.45,0.39,-147.72,-150.16,-157.13
77986,14,77.92,0.06,-0.82,-0.45,0.36,-157.58,-160.13,-164.22
77999,14,75.94,0.07,-0.83,-0.44,0.34,-155.25,-155.69,-163.01
78012,14,73.94,0.08,-0.84,-0.44,0.32,-157.80,-157.02,-163.67
78025,14,70.89,0.09,-0.85,-0.43,0.29,-162.23,-162.56,-167.77
78044,14,69.91,0.09,-0.86,-0.43,0.28,-163.34,-162.34,-167.66
78057,14,68.30,0.09,-0.86,-0.42,0.26,-168.65,-168.76,-172.42
78072,14,67.60,0.09,-0.87,-0.42,0.25,-169.43,-169.98,-173.75
78086,14,66.11,0.09,-0.87,-0.42,0.24,-172.09,-173.53,-175.08
78101,14,64.89,0.09,-0.88,-0.41,0.22,-50.03,-107.84,-142.74
78114,14,63.37,0.09,-0.88,-0.41,0.21,-109.17,-123.24,-143.40
78128,14,60.86,0.09,-0.89,-0.40,0.18,-132.55,-136.86,-148.61
78142,14,60.14,0.09,-0.90,-0.39,0.18,-147.72,-149.38,-157.25
78160,14,59.27,0.08,-0.90,-0.39,0.17,-156.25,-156.25,-161.90
78175,14,59.20,0.08,-0.90,-0.39,0.17,-162.78,-164.45,-168.43
78188,14,58.93,0.08,-0.90,-0.39,0.15,-168.32,-168.88,-172.64
78201,15,58.62,0.08,-0.90,-0.40,0.14,-170.54,-170.20,-173.53
78214,15,58.30,0.08,-0.91,-0.40,0.12,-166.33,-166.66,-170.98
78228,15,57.71,0.07,-0.91,-0.40,0.10,-166.77,-165.66,-170.87
78243,15,57.41,0.07,-0.91,-0.40,0.10,-168.65,-167.21,-170.98
78257,15,57.15,0.05,-0.91,-0.40,0.09,-172.42,-173.86,-175.85
78272,15,57.20,0.04,-0.91,-0.40,0.09,-172.97,-173.42,-176.41
78291,15,57.29,0.00,-0.91,-0.39,0.11,-171.09,-170.65,-174.19
78305,15,56.95,-0.02,-0.91,-0.39,0.12,-54.35,-110.06,-144.73
78319,15,55.30,-0.05,-0.92,-0.36,0.15,-117.37,-131.77,-149.16
78335,15,54.15,-0.06,-0.92,-0.35,0.16,-141.96,-147.50,-157.58
78348,15,52.67,-0.07,-0.92,-0.34,0.17,-149.94,-150.71,-159.13
78361,15,52.57,-0.08,-0.92,-0.33,0.17,-155.14,-155.14,-161.45
78375,15,52.70,-0.08,-0.92,-0.33,0.18,-163.12,-163.12,-167.21
78388,15,52.66,-0.09,-0.92,-0.33,0.19,-169.43,-170.76,-173.53
78406,15,52.06,-0.09,-0.92,-0.32,0.19,-170.65,-170.98,-173.42
78419,15,50.75,-0.09,-0.93,-0.32,0.18,-173.31,-173.97,-176.41
78433,15,50.40,-0.09,-0.93,-0.31,0.18,-171.64,-170.98,-175.30
78447,15,49.61,-0.10,-0.93,-0.30,0.19,-168.76,-168.32,-172.64
78461,15,49.23,-0.10,-0.93,-0.29,0.20,-168.21,-167.44,-171.09
78475,15,48.95,-0.11,-0.93,-0.29,0.20,-169.87,-169.54,-173.53
78489,15,48.60,-0.12,-0.93,-0.28,0.21,-174.97,-175.19,-176.41
78502,15,48.51,-0.13,-0.93,-0.28,0.22,-176.30,-176.41,-177.85
78520,15,48.49,-0.14,-0.93,-0.28,0.21,-54.68,-112.39,-145.39
78536,15,48.91,-0.14,-0.92,-0.28,0.22,-118.92,-133.43,-150.93
78550,15,50.74,-0.16,-0.91,-0.28,0.24,-138.75,-142.18,-153.81
78563,15,52.12,-0.16,-0.91,-0.29,0.26,-148.94,-149.94,-158.02
78577,14,55.25,-0.16,-0.90,-0.30,0.29,-156.58,-155.69,-162.23
78591,14,56.66,-0.16,-0.89,-0.30,0.30,-165.77,-167.10,-169.54
78604,14,57.83,-0.15,-0.89,-0.31,0.31,-170.54,-171.53,-173.64
78617,14,59.70,-0.14,-0.88,-0.32,0.31,-170.20,-171.09,-173.64
78637,14,60.95,-0.10,-0.88,-0.32,0.32,-173.31,-173.20,-177.07
78651,14,62.51,-0.08,-0.88,-0.32,0.34,-173.20,-172.31,-176.19
78664,14,63.40,-0.06,-0.88,-0.33,0.34,-169.32,-168.21,-171.64
78678,14,65.13,-0.03,-0.87,-0.34,0.35,-168.43,-167.10,-171.87
78693,14,66.10,-0.02,-0.87,-0.35,0.35,-168.99,-168.76,-172.64
78707,14,67.27,-0.00,-0.87,-0.35,0.36,-175.30,-174.75,-177.29
78722,14,69.92,0.02,-0.85,-0.36,0.37,-55.90,-112.72,-146.06
78737,14,70.65,0.04,-0.85,-0.36,0.38,-119.14,-133.54,-151.15
78755,14,71.70,0.06,-0.84,-0.36,0.39,-144.51,-148.38,-158.57
78767,14,72.69,0.06,-0.84,-0.35,0.41,-156.03,-157.13,-163.34
78781,14,73.89,0.06,-0.83,-0.35,0.42,-158.02,-158.46,-163.89
78796,14,73.76,0.06,-0.83,-0.35,0.42,-162.01,-161.34,-166.66
78809,14,74.63,0.05,-0.83,-0.35,0.43,-165.77,-166.44,-169.32
78824,14,75.04,0.04,-0.83,-0.35,0.43,-170.20,-171.42,-173.42
78839,14,75.30,0.04,-0.83,-0.37,0.42,-173.97,-173.97,-176.19
78853,14,75.51,0.03,-0.83,-0.38,0.41,-174.41,-174.86,-176.74
78866,14,76.86,0.03,-0.82,-0.40,0.41,-171.09,-170.54,-173.53
78885,14,78.55,0.02,-0.81,-0.42,0.40,-174.75,-174.75,-177.18
78899,14,79.14,0.02,-0.81,-0.44,0.39,-171.98,-172.20,-175.52
78913,14,80.55,0.01,-0.80,-0.45,0.38,-169.87,-169.10,-173.08
78929,14,81.49,0.01,-0.80,-0.46,0.38,-51.80,-107.29,-138.97
78944,14,82.24,-0.00,-0.80,-0.48,0.37,-113.16,-128.11,-145.17
78957,15,82.55,-0.01,-0.80,-0.48,0.37,-141.74,-146.72,-155.25
78970,15,85.13,-0.04,-0.78,-0.50,0.37,-155.92,-157.91,-163.23
78983,15,85.95,-0.06,-0.77,-0.51,0.37,-161.12,-162.01,-166.77
79002,15,87.30,-0.09,-0.76,-0.53,0.37,-169.87,-171.53,-173.53
79014,15,88.03,-0.10,-0.76,-0.53,0.36,-168.43,-168.54,-171.87
79029,15,88.80,-0.11,-0.75,-0.54,0.36,-169.21,-169.32,-172.31
79042,15,90.67,-0.11,-0.74,-0.57,0.34,-173.08,-173.08,-175.08
79055,15,92.06,-0.11,-0.73,-0.58,0.34,-175.85,-176.30,-177.29
79068,15,94.38,-0.12,-0.72,-0.60,0.34,-175.08,-175.63,-177.18
79081,15,97.83,-0.11,-0.70,-0.62,0.34,-172.75,-171.20,-174.30
79096,15,99.45,-0.10,-0.69,-0.63,0.34,-171.87,-171.20,-174.52
79114,15,103.29,-0.09,-0.67,-0.66,0.34,-172.53,-172.64,-174.97
79129,15,104.68,-0.08,-0.66,-0.66,0.34,-172.75,-171.64,-174.64
79148,15,106.67,-0.07,-0.65,-0.68,0.34,-54.79,-110.72,-142.96
79178,15,108.35,-0.05,-0.64,-0.68,0.35,-9.82,-77.16,-119.48
79206,15,109.38,-0.03,-0.63,-0.67,0.39,8.68,-63.32,-111.39
79238,15,108.89,-0.01,-0.64,-0.65,0.42,15.66,-57.67,-106.41
79265,15,107.26,-0.01,-0.65,-0.63,0.42,25.74,-47.92,-98.21
79298,15,105.85,-0.01,-0.66,-0.62,0.43,26.18,-45.82,-96.88
79327,14,105.66,-0.02,-0.66,-0.61,0.45,29.17,-42.94,-93.89
79355,14,106.11,-0.01,-0.65,-0.61,0.44,28.73,-45.71,-96.88
79387,14,107.02,0.00,-0.65,-0.63,0.43,27.51,-46.70,-98.43
79417,14,106.77,0.03,-0.65,-0.64,0.40,30.94,-43.16,-95.55
79447,14,107.51,0.02,-0.65,-0.65,0.40,30.72,-41.72,-92.78
79477,14,106.98,0.04,-0.65,-0.65,0.39,31.61,-40.50,-92.23
79506,14,106.32,0.05,-0.66,-0.65,0.39,29.39,-44.60,-95.77
79537,14,106.45,0.05,-0.66,-0.65,0.39,27.95,-45.82,-98.32
79566,14,107.21,0.06,-0.65,-0.64,0.41,32.05,-41.28,-94.66
79596,14,108.15,0.10,-0.64,-0.62,0.44,32.05,-40.28,-92.23
79627,14,109.52,0.15,-0.62,-0.60,0.49,32.94,-40.06,-92.12
79656,14,109.71,0.20,-0.60,-0.57,0.52,30.61,-43.93,-96.44
79686,14,110.38,0.23,-0.59,-0.53,0.56,28.73,-45.93,-98.32
79717,14,110.32,0.26,-0.58,-0.51,0.59,32.94,-41.17,-93.56
79746,14,109.35,0.27,-0.58,-0.49,0.59,34.60,-38.40,-90.46
79776,14,108.33,0.28,-0.58,-0.49,0.59,32.05,-40.06,-92.34
79806,14,108.51,0.28,-0.58,-0.49,0.59,30.50,-44.16,-96.10
79836,14,108.35,0.28,-0.58,-0.51,0.57,30.94,-44.82,-97.99
79866,14,108.65,0.28,-0.58,-0.53,0.55,33.93,-39.39,-92.78
79896,14,110.12,0.27,-0.58,-0.53,0.56,34.71,-38.17,-91.56
79927,14,110.80,0.27,-0.57,-0.51,0.58,33.93,-39.95,-91.45
79956,14,112.36,0.28,-0.55,-0.51,0.60,30.72,-43.60,-96.33
79986,14,112.81,0.30,-0.54,-0.51,0.60,30.50,-44.38,-97.43
80016,14,111.66,0.32,-0.54,-0.52,0.59,36.48,-35.96,-90.57
80046,14,110.04,0.33,-0.54,-0.52,0.57,36.81,-34.74,-88.57
80076,14,111.27,0.34,-0.53,-0.52,0.58,35.04,-37.51,-90.79
80106,14,111.97,0.35,-0.51,-0.53,0.58,33.05,-41.28,-94.55
80165,14,107.56,0.39,-0.52,-0.52,0.55,12.44,-59.55,-108.29
80196,14,106.46,0.41,-0.52,-0.51,0.55,24.85,-48.59,-99.32
80226,14,104.53,0.43,-0.52,-0.50,0.55,29.28,-43.93,-95.99
80257,14,101.80,0.45,-0.52,-0.49,0.53,29.94,-45.26,-97.54
80287,14,99.14,0.48,-0.52,-0.48,0.52,29.39,-44.71,-98.21
80302,14,98.50,0.48,-0.52,-0.47,0.52,47.22,-27.54,-83.03
80315,14,97.88,0.49,-0.52,-0.47,0.52,-46.37,-68.41,-101.42
80329,14,95.56,0.51,-0.52,-0.46,0.51,-93.89,-101.20,-120.47
80346,14,91.79,0.53,-0.53,-0.45,0.49,-124.79,-128.78,-140.41
80360,14,89.15,0.55,-0.54,-0.43,0.47,-140.96,-143.07,-150.93
80373,14,86.02,0.56,-0.54,-0.42,0.46,-154.37,-156.36,-161.01
80387,14,82.97,0.58,-0.55,-0.41,0.44,-161.01,-162.78,-166.99
80402,14,78.20,0.60,-0.56,-0.39,0.41,-165.11,-166.44,-169.76
80416,14,76.37,0.61,-0.57,-0.38,0.40,-164.11,-165.33,-169.65
80429,14,72.82,0.63,-0.57,-0.36,0.39,-165.66,-165.66,-169.65
80444,14,70.93,0.64,-0.57,-0.35,0.38,-167.44,-167.55,-171.31
80473,14,66.24,0.67,-0.57,-0.33,0.34,-171.09,-171.53,-174.30
80487,13,64.91,0.68,-0.57,-0.33,0.33,-172.42,-173.08,-176.19
80505,13,60.39,0.70,-0.57,-0.32,0.29,-51.58,-108.40,-142.29
80519,13,53.30,0.73,-0.57,-0.29,0.25,-114.71,-129.33,-146.72
80533,13,50.12,0.74,-0.57,-0.27,0.23,-137.42,-141.63,-153.26
80548,13,44.43,0.76,-0.57,-0.24,0.19,-149.60,-151.37,-159.02
80562,13,41.72,0.77,-0.57,-0.22,0.18,-156.47,-157.58,-162.56
80575,13,39.22,0.78,-0.57,-0.21,0.16,-165.11,-165.77,-168.65
80616,13,32.74,0.81,-0.55,-0.18,0.12,-166.33,-166.55,-171.64
80629,13,29.64,0.82,-0.54,-0.16,0.09,-167.32,-166.66,-171.20
80643,13,27.98,0.83,-0.54,-0.15,0.08,-169.98,-169.87,-172.42
80658,13,26.51,0.83,-0.53,-0.14,0.07,-171.64,-172.86,-174.75
80672,13,24.29,0.84,-0.52,-0.13,0.06,-174.52,-174.41,-176.74
80686,13,23.23,0.84,-0.52,-0.13,0.05,-175.30,-174.30,-176.96
80700,13,21.23,0.85,-0.51,-0.12,0.04,-171.53,-171.31,-174.97
80713,13,20.20,0.86,-0.50,-0.11,0.03,-51.47,-106.74,-138.30
80725,13,19.02,0.86,-0.50,-0.10,0.02,-112.94,-127.67,-145.84
80744,13,16.08,0.87,-0.49,-0.08,0.01,-138.30,-142.40,-152.93
80759,13,14.32,0.87,-0.48,-0.07,-0.01,-153.59,-155.14,-161.57
80773,13,9.94,0.88,-0.47,-0.05,-0.03,-145.84,-147.61,-144.51
80788,13,7.71,0.88,-0.47,-0.03,-0.04,-154.48,-156.36,-157.58
80802,13,5.49,0.89,-0.46,-0.02,-0.06,-158.24,-160.13,-163.78
80815,13,4.96,0.89,-0.45,-0.01,-0.06,-160.90,-161.68,-165.44
80828,13,4.85,0.89,-0.45,-0.01,-0.06,-162.78,-163.45,-167.10
80842,13,5.05,0.90,-0.43,-0.02,-0.06,-167.32,-168.88,-170.54
80860,16,4.64,0.91,-0.42,-0.01,-0.07,-167.77,-167.32,-169.87
80873,16,4.33,0.91,-0.41,-0.01,-0.08,-171.64,-171.53,-173.75
80888,16,4.27,0.91,-0.40,-0.01,-0.08,-171.53,-172.97,-175.30
80901,16,4.63,0.92,-0.38,-0.01,-0.10,-171.31,-171.20,-174.08
80916,16,5.12,0.92,-0.37,-0.01,-0.11,-51.13,-107.07,-137.86
80930,16,6.47,0.93,-0.36,-0.02,-0.12,-110.95,-125.79,-143.40
80943,16,7.34,0.93,-0.35,-0.02,-0.13,-135.98,-141.41,-151.37
80959,16,8.24,0.93,-0.35,-0.03,-0.13,-150.82,-152.81,-159.24
80977,16,9.94,0.93,-0.34,-0.03,-0.15,-158.24,-159.13,-163.67
80990,16,11.87,0.93,-0.33,-0.04,-0.17,-180.84,-181.28,-190.14
81004,16,12.89,0.93,-0.32,-0.04,-0.17,-184.27,-184.27,-187.04
81017,16,13.89,0.93,-0.31,-0.04,-0.18,-179.62,-178.73,-182.83
81030,16,16.12,0.93,-0.30,-0.06,-0.20,-176.52,-175.52,-178.73
81044,16,17.49,0.93,-0.30,-0.07,-0.20,-175.52,-175.19,-177.85
81058,16,19.00,0.93,-0.29,-0.08,-0.21,-176.08,-176.74,-179.07
81072,16,22.29,0.93,-0.28,-0.10,-0.23,-176.96,-177.40,-179.18
81091,16,25.20,0.93,-0.25,-0.11,-0.25,-175.19,-175.63,-177.40
81106,16,26.55,0.93,-0.24,-0.12,-0.26,-175.74,-175.30,-177.74
81121,16,28.00,0.93,-0.22,-0.13,-0.27,-55.68,-113.16,-146.61
81135,16,30.94,0.93,-0.20,-0.17,-0.28,-115.93,-130.66,-148.16
81150,16,32.68,0.92,-0.20,-0.18,-0.28,-141.30,-146.50,-155.58
81164,16,37.69,0.90,-0.22,-0.24,-0.28,-151.26,-153.48,-160.01
81177,16,40.09,0.89,-0.24,-0.26,-0.28,-160.01,-161.34,-165.44
81191,16,43.35,0.87,-0.27,-0.29,-0.29,-166.44,-167.21,-170.43
81211,16,44.56,0.87,-0.28,-0.29,-0.30,-166.99,-166.22,-171.20
81224,16,47.11,0.85,-0.29,-0.31,-0.31,-172.09,-171.98,-174.64
81239,14,48.66,0.84,-0.30,-0.32,-0.31,-173.86,-173.42,-175.52
81253,14,52.21,0.82,-0.33,-0.36,-0.30,-174.30,-174.86,-177.07
81265,14,53.67,0.81,-0.35,-0.37,-0.29,-171.64,-170.98,-174.64
81278,14,54.79,0.80,-0.37,-0.38,-0.29,-170.98,-170.32,-173.53
81292,14,56.37,0.78,-0.40,-0.40,-0.28,-174.30,-173.86,-176.30
81305,14,57.01,0.77,-0.41,-0.40,-0.28,-175.19,-175.85,-177.07
81319,14,57.58,0.76,-0.42,-0.41,-0.28,-175.96,-175.52,-178.07
81339,14,59.07,0.73,-0.46,-0.42,-0.27,-55.79,-112.05,-144.40
81352,14,60.43,0.70,-0.51,-0.44,-0.24,-117.04,-131.88,-148.83
81366,14,60.74,0.68,-0.54,-0.44,-0.23,-138.19,-141.85,-153.15
81379,14,60.72,0.67,-0.56,-0.44,-0.22,-149.82,-151.26,-157.47
81392,14,59.76,0.65,-0.59,-0.44,-0.21,-160.79,-161.68,-165.33
81406,14,58.66,0.64,-0.60,-0.43,-0.20,-167.66,-168.88,-170.76
81420,14,57.15,0.64,-0.62,-0.42,-0.19,-170.98,-172.64,-173.75
81433,14,53.88,0.63,-0.65,-0.40,-0.16,-169.43,-168.99,-172.75
81452,14,52.49,0.61,-0.67,-0.39,-0.14,-173.86,-174.19,-176.08
81466,14,51.50,0.58,-0.72,-0.38,-0.07,-170.98,-169.43,-173.31
81479,14,52.46,0.55,-0.74,-0.39,-0.02,-170.87,-169.10,-173.08
81493,14,56.69,0.50,-0.76,-0.40,0.08,-172.64,-172.09,-174.75
81507,14,58.97,0.47,-0.77,-0.41,0.12,-175.30,-175.74,-177.74
81521,14,60.34,0.45,-0.78,-0.41,0.15,-177.18,-176.52,-177.85
81534,14,60.37,0.42,-0.80,-0.40,0.17,-173.53,-172.75,-176.19
81549,14,60.07,0.40,-0.81,-0.39,0.18,-52.80,-108.84,-140.52
81567,14,60.42,0.36,-0.83,-0.38,0.21,-117.48,-131.99,-148.27
81580,14,61.54,0.34,-0.83,-0.37,0.23,-137.97,-142.62,-152.37
81594,14,64.25,0.29,-0.84,-0.37,0.28,-152.70,-153.81,-161.12
81609,14,64.98,0.27,-0.84,-0.36,0.30,-160.13,-161.57,-166.11
81623,14,65.63,0.24,-0.85,-0.36,0.31,-169.21,-170.20,-172.09
81637,14,67.69,0.19,-0.85,-0.36,0.34,-172.20,-172.97,-174.52
81652,14,68.46,0.17,-0.85,-0.35,0.36,-172.64,-172.86,-175.08
81666,14,68.19,0.14,-0.85,-0.35,0.36,-170.43,-168.76,-172.53
81683,14,67.37,0.13,-0.86,-0.35,0.35,-171.20,-171.20,-174.08
81697,14,65.24,0.11,-0.87,-0.34,0.34,-169.54,-168.43,-173.08
81712,14,64.06,0.10,-0.88,-0.34,0.33,-169.76,-169.21,-173.08
81725,14,61.89,0.06,-0.89,-0.32,0.32,-175.30,-174.75,-176.85
81738,14,60.98,0.05,-0.89,-0.31,0.32,-177.07,-177.29,-178.51
81754,14,60.26,0.03,-0.90,-0.31,0.32,-56.56,-114.82,-146.17
81767,14,58.97,-0.00,-0.90,-0.29,0.33,-112.50,-127.01,-146.06
81780,14,58.42,-0.02,-0.90,-0.28,0.33,-134.43,-138.53,-150.71
81798,14,57.22,-0.05,-0.90,-0.26,0.34,-151.49,-153.15,-159.35
81813,14,56.57,-0.06,-0.90,-0.25,0.35,-158.35,-159.35,-164.45
81827,14,55.31,-0.09,-0.90,-0.24,0.35,-165.22,-165.33,-168.54
81842,14,54.98,-0.10,-0.90,-0.23,0.35,-170.98,-171.87,-173.20
81856,14,54.59,-0.12,-0.90,-0.23,0.35,-173.64,-174.41,-176.08
81869,14,54.48,-0.13,-0.90,-0.22,0.36,-173.97,-174.64,-176.08
81882,14,54.35,-0.14,-0.90,-0.21,0.36,-169.32,-169.10,-172.64
81895,14,53.98,-0.16,-0.89,-0.19,0.37,-169.32,-167.44,-171.98
81909,14,53.72,-0.17,-0.89,-0.18,0.38,-172.97,-173.53,-175.19
81928,14,53.18,-0.19,-0.89,-0.17,0.39,-170.09,-170.20,-173.97
81943,14,53.06,-0.21,-0.88,-0.16,0.39,-172.75,-173.08,-175.30
81957,14,52.87,-0.22,-0.88,-0.14,0.40,-57.67,-114.38,-147.83
81970,14,53.13,-0.23,-0.87,-0.14,0.41,-117.81,-132.77,-150.60
81983,14,53.85,-0.24,-0.87,-0.13,0.42,-138.08,-142.07,-153.37
81996,14,56.62,-0.25,-0.85,-0.12,0.45,-145.73,-145.95,-155.03
82010,14,58.34,-0.26,-0.84,-0.12,0.47,-158.02,-156.58,-162.34
82024,14,60.13,-0.27,-0.83,-0.11,0.48,-165.66,-165.88,-169.76
82044,14,63.32,-0.29,-0.80,-0.09,0.52,-164.67,-163.78,-169.10
82057,14,65.55,-0.30,-0.78,-0.08,0.54,-171.64,-172.42,-174.52
82070,14,66.48,-0.30,-0.78,-0.08,0.55,-174.41,-174.86,-177.18
82083,14,67.38,-0.30,-0.77,-0.08,0.56,-168.76,-167.55,-171.64
82096,14,69.44,-0.31,-0.75,-0.08,0.57,-167.21,-166.88,-170.76
82109,14,70.97,-0.32,-0.74,-0.07,0.59,-173.75,-173.53,-175.96
82122,14,72.45,-0.32,-0.73,-0.07,0.60,-177.40,-177.63,-178.73
82135,14,73.43,-0.32,-0.72,-0.06,0.61,-171.64,-172.20,-174.97
82154,14,74.12,-0.32,-0.72,-0.06,0.61,-176.74,-176.74,-178.95
82168,14,74.96,-0.33,-0.71,-0.05,0.62,-53.24,-108.62,-140.74
82181,14,75.58,-0.33,-0.71,-0.05,0.62,-109.95,-123.24,-142.29
82196,14,76.14,-0.33,-0.70,-0.05,0.63,-134.87,-139.30,-150.05
82209,14,77.16,-0.34,-0.69,-0.05,0.64,-154.37,-156.36,-161.68
82221,14,77.61,-0.34,-0.69,-0.05,0.64,-163.89,-165.88,-169.32
82234,14,78.05,-0.34,-0.68,-0.05,0.64,-163.45,-163.23,-167.99
82247,14,79.06,-0.35,-0.67,-0.06,0.65,-164.00,-163.89,-168.32
82266,14,79.53,-0.35,-0.67,-0.07,0.65,-168.76,-168.54,-171.87
82280,14,81.62,-0.35,-0.66,-0.07,0.67,-167.21,-166.44,-170.43
82295,14,82.42,-0.35,-0.65,-0.07,0.67,-169.10,-167.88,-171.53
82308,14,83.87,-0.37,-0.63,-0.07,0.68,-174.86,-175.30,-176.52
82321,14,84.75,-0.37,-0.62,-0.08,0.69,-178.07,-177.85,-179.07
82334,14,85.68,-0.38,-0.61,-0.08,0.69,-171.53,-170.87,-174.30
82347,14,87.50,-0.38,-0.59,-0.08,0.71,-169.65,-168.43,-172.09
82361,14,88.10,-0.38,-0.59,-0.08,0.71,-170.32,-169.43,-172.53
82390,14,89.84,-0.38,-0.58,-0.09,0.72,-55.79,-113.05,-147.06
82405,14,90.75,-0.38,-0.57,-0.09,0.73,-119.25,-133.87,-151.15
82419,14,93.28,-0.38,-0.55,-0.09,0.74,-142.62,-146.39,-156.91
82432,14,94.48,-0.38,-0.53,-0.10,0.75,-150.49,-150.71,-158.91
82447,14,95.40,-0.39,-0.52,-0.10,0.75,-156.69,-157.58,-163.12
82461,14,96.94,-0.39,-0.51,-0.10,0.76,-163.45,-163.89,-167.21
82473,14,97.87,-0.38,-0.50,-0.10,0.77,-171.64,-172.75,-174.19
82486,14,98.86,-0.38,-0.50,-0.10,0.77,-172.42,-173.64,-176.30
82506,14,99.82,-0.37,-0.49,-0.09,0.78,-174.19,-173.42,-177.52
82520,14,100.48,-0.37,-0.49,-0.09,0.78,-175.30,-174.30,-177.29
82533,14,101.21,-0.37,-0.48,-0.09,0.79,-169.32,-167.88,-172.42
82548,14,102.20,-0.37,-0.47,-0.09,0.79,-169.32,-167.77,-171.42
82562,14,104.58,-0.37,-0.45,-0.09,0.81,-168.32,-167.21,-171.98
82576,14,105.09,-0.36,-0.45,-0.09,0.81,-175.30,-174.64,-177.18
82594,14,105.53,-0.35,-0.46,-0.09,0.81,-52.35,-107.96,-141.30
82626,14,107.35,-0.34,-0.45,-0.09,0.82,-12.26,-79.93,-122.35
82658,14,108.95,-0.33,-0.44,-0.09,0.83,6.91,-64.87,-114.60
82685,14,111.31,-0.33,-0.42,-0.09,0.84,18.98,-55.23,-105.85
82718,14,113.86,-0.32,-0.40,-0.09,0.85,24.63,-48.14,-99.54
82748,14,114.50,-0.32,-0.40,-0.09,0.86,30.39,-41.39,-92.89
82776,15,114.96,-0.32,-0.39,-0.10,0.86,29.06,-43.82,-96.10
82807,15,115.70,-0.31,-0.39,-0.10,0.86,26.40,-47.15,-98.76
82836,15,116.50,-0.31,-0.38,-0.11,0.86,30.06,-43.93,-97.32
82868,15,117.62,-0.31,-0.38,-0.12,0.87,31.05,-42.38,-94.77
82898,15,118.81,-0.30,-0.37,-0.13,0.87,33.60,-38.17,-90.46
82926,15,120.10,-0.31,-0.35,-0.13,0.88,32.49,-41.17,-92.56
82958,15,120.83,-0.31,-0.34,-0.13,0.88,29.06,-44.71,-96.77
82985,15,121.59,-0.32,-0.32,-0.13,0.88,32.49,-41.83,-94.89
83017,15,122.14,-0.32,-0.30,-0.12,0.89,28.73,-45.49,-95.88
83047,15,121.77,-0.34,-0.28,-0.11,0.89,33.60,-40.39,-91.12
83076,15,121.17,-0.35,-0.27,-0.10,0.89,29.39,-44.60,-95.88
